gx,gy,gz,time,ang
350,296,-995,403021915,3.8377429883133813
374,301,-993,403022463,3.845397968167955
398,302,-988,403022998,3.8530525529677937
425,301,-985,403023557,3.8612660799961533
484,460,-1133,403046368,4.251665582767548
498,455,-1140,403046903,4.261173916026692
518,452,-1146,403047466,4.271361010746218
530,452,-1147,403048001,4.281143056915133
687,370,-1112,403055571,4.4334019971772145
685,358,-1115,403056106,4.444185706736923
683,350,-1118,403056664,4.455421373807416
596,227,-1104,403063749,4.587078658947578
569,320,-1101,403078890,4.869918168473648
565,328,-1102,403079448,4.880408664815925
559,335,-1106,403079983,4.890454409450367
465,390,-1102,403086749,5.010420190009297
274,482,-1260,403101900,5.266560620121341
274,481,-1265,403102458,5.276163016009283
273,482,-1273,403103032,5.2860798892541565
291,386,-1395,403109740,5.408431715529182
478,266,-1640,403143443,6.179482784242413
566,401,-1669,403159301,6.582227081558653
566,412,-1670,403159865,6.596689064161081
585,439,-1680,403160953,6.625046409546139
624,624,-1644,403178179,7.089949609943587
631,626,-1638,403178731,7.104960402474076
633,627,-1630,403179265,7.119460513390935
638,629,-1623,403179828,7.1347522454990155
659,635,-1584,403185211,7.280621274948694
657,622,-1581,403185775,7.295874977484706
723,640,-1568,403193220,7.502722984221462
712,639,-1569,403193792,7.518574359444504
697,622,-1582,403194898,7.549120738361488
674,575,-1579,403202937,7.7679194900343935
663,573,-1577,403203484,7.782751273803246
638,571,-1568,403204579,7.812042067696737
602,661,-1527,403212903,8.031165369660902
599,665,-1529,403213448,8.045541180406369
601,672,-1531,403213983,8.059692612700514
562,822,-1552,403220751,8.241300304647469
476,1075,-1478,403270906,9.579479153288396
485,1078,-1476,403271463,9.594644739676655
527,1085,-1476,403272549,9.624727769554994
503,1083,-1457,403279754,9.82149186092358
490,1075,-1470,403280289,9.836114142757557
483,1069,-1478,403280851,9.85147014899445
379,1092,-1497,403287748,10.03520958115094
439,879,-1467,403313232,10.700116181243402
440,860,-1466,403313796,10.714841611935814
437,852,-1462,403314358,10.729454615933491
437,846,-1461,403314893,10.743346190168412
421,868,-1439,403321250,10.906792059684207
424,856,-1437,403321870,10.922717071880488
485,871,-1367,403330926,11.154836287516492
485,869,-1363,403331481,11.169047669793244
477,854,-1358,403332576,11.19686503062583
226,768,-1389,403351899,11.640814905801257
227,759,-1390,403352455,11.653619265867517
231,750,-1388,403352990,11.665925724852732
229,724,-1384,403353550,11.678699052988813
250,425,-1349,403367890,11.981395117869424
256,413,-1344,403368447,11.993137101477963
259,403,-1343,403368982,12.004397849083395
254,402,-1337,403369540,12.016078500537853
285,270,-1276,403383911,12.301961105331989
284,269,-1279,403384468,12.313065549065692
278,264,-1270,403385003,12.323635870287662
273,262,-1260,403385554,12.334431378396864
151,180,-1168,403404909,12.664817826301773
145,174,-1165,403405465,12.674262872389338
137,165,-1169,403406000,12.683312831898379
134,152,-1174,403406551,12.692614073389947
-15,45,-1160,403414939,12.817221279535387
-12,43,-1154,403415488,12.825364416634349
-11,40,-1147,403416023,12.833256329576615
-17,-56,-1111,403422745,12.926249413577297
9,39,-1059,403442882,13.208527161459651
12,44,-1048,403443435,13.216262063249502
-6,108,-1040,403452910,13.349538101520318
-12,103,-1037,403453460,13.357222925885358
-9,97,-1027,403453995,13.364636544395882
-2,95,-1019,403454554,13.372361728685078
-25,100,-1020,403460213,13.449680199678879
-30,91,-1011,403460749,13.456907062423022
-100,79,-1010,403469548,13.569681506786953
-104,79,-1005,403470115,13.576907390143651
-106,81,-996,403470713,13.584462894350978
-196,49,-1010,403476742,13.656046894971235
-7,38,-930,403499909,13.947664949409653
4,42,-922,403500530,13.955513073124395
11,43,-916,403501089,13.962575553470574
15,45,-913,403501637,13.969504528758922
69,49,-879,403506204,14.027664603285489
73,41,-879,403506740,14.03449098190927
23,3,-847,403515919,14.142452366281395
18,1,-851,403516536,14.149711542630515
15,-10,-840,403517616,14.162197359345305
-67,-52,-829,403525932,14.249891569128515
-68,-60,-827,403526487,14.25571222859322
-75,-69,-811,403527573,14.266789482436725
-147,-87,-815,403535888,14.346314218707459
-153,-85,-819,403536444,14.35164279108106
-162,-80,-820,403536979,14.356748569604651
-162,-82,-818,403537540,14.36208513866959
-241,-63,-832,403542740,14.409425460769528
-347,-75,-824,403551931,14.483787849668186
-366,-83,-824,403552488,14.48819977530939
-377,-89,-823,403553089,14.492883169292181
-372,-92,-823,403553642,14.497210202098456
-359,-116,-822,403559212,14.540834664866352
-359,-124,-830,403559749,14.545081997900864
-266,-113,-851,403568944,14.627951384646524
-258,-119,-847,403569506,14.633024971800841
-246,-124,-845,403570594,14.642909885089594
-174,-30,-863,403578908,14.72880220656692
-179,-22,-864,403579465,14.734567781980427
-185,-10,-864,403580000,14.740108049710502
-116,61,-866,403585739,14.804780809536945
-74,-24,-826,403600397,14.962849486776054
-81,-27,-827,403600931,14.968584990678462
-96,-31,-829,403601490,14.974524741406332
-112,-38,-833,403602025,14.98014971576096
-562,-166,-816,403615882,15.065004255029862
-581,-174,-813,403616439,15.0683242029382
-607,-189,-819,403617525,15.07458764960587
-462,-222,-789,403625916,15.128854815874282
-443,-225,-796,403626462,15.132526277575307
-435,-220,-805,403626997,15.136230451878284
-423,-209,-811,403627557,15.140230701075868
-296,-108,-838,403633187,15.190504681683866
-293,-85,-845,403633741,15.195573142535178
-266,166,-857,403642914,15.292526602411067
-253,165,-854,403643534,15.299128197439382
-240,186,-873,403644659,15.31158822510271
-80,106,-909,403652914,15.414503991454438
-68,85,-906,403653471,15.421436291514723
-43,46,-907,403654564,15.435094349294241
93,-150,-934,403662923,15.54465002870569
104,-150,-930,403663479,15.551963504412628
109,-156,-930,403664014,15.559009410450326
52,-191,-932,403670741,15.643861771622692
-126,-8,-909,403685910,15.821240402507287
-127,-6,-916,403686459,15.827718658234586
-136,0,-922,403687553,15.840661585391697
-213,65,-980,403703916,16.04101159412428
-215,70,-975,403704547,16.048718966963904
-219,23,-1015,403713578,16.161784612242595
-234,19,-1020,403714112,16.16844385742542
-250,24,-1017,403715185,16.181677199640426
-250,-64,-1045,403722920,16.27730477333431
-242,-71,-1055,403723477,16.284291255994578
-235,-73,-1062,403724011,16.291062241300757
-165,-113,-1059,403730737,16.378731263129374
-156,-172,-1049,403745907,16.57286149004898
-149,-178,-1047,403746465,16.580024097682816
-149,-189,-1045,403747000,16.58685700398912
-149,-199,-1044,403747550,16.59385516302959
-97,-252,-994,403753211,16.663432110875622
-103,-263,-998,403753748,16.670020533817954
-52,-244,-936,403762153,16.770410859160634
-47,-243,-927,403762741,16.777399158245565
-35,-249,-918,403763949,16.791702005354264
-60,-159,-843,403771960,16.880075497647535
-59,-156,-841,403772523,16.88628696937042
-68,-161,-831,403773619,16.89814688175822
-80,-175,-772,403778249,16.944120861518698
-80,-187,-764,403778866,16.950160473991243
-80,-187,-756,403779478,16.956088973083286
-83,-196,-728,403784156,16.999490079664145
-89,-201,-718,403784720,17.00461770604384
-99,-202,-700,403785917,17.015132040562126
-122,-246,-663,403790206,17.049385890963123
-129,-251,-659,403790743,17.053612272430577
-172,-296,-594,403797815,17.100039496697217
-207,-292,-572,403803704,17.13567694918798
-344,-126,-526,403817404,17.204726737506693
-356,-133,-525,403817939,17.2073632872781
-360,-143,-526,403818500,17.210100102576913
-368,-144,-523,403819034,17.21265185620963
-430,-112,-617,403832913,17.29135726544652
-439,-118,-619,403833462,17.294449822948046
-442,-125,-625,403833997,17.2974817803484
-445,-126,-631,403834556,17.300680237326826
-377,-67,-712,403848904,17.40814978893841
-381,-66,-718,403849461,17.412363421213005
-378,-68,-722,403849996,17.41644738536722
-364,-84,-715,403855738,17.460078364854752
-302,-101,-727,403864895,17.534823091063828
-293,-101,-723,403865452,17.539382718143155
-291,-107,-720,403865987,17.543738955399284
-284,-156,-692,403871747,17.587927290047297
-264,-194,-634,403879395,17.641032613573543
-257,-196,-629,403879930,17.64473994792085
-257,-191,-623,403880480,17.648517423410652
-257,-192,-626,403881015,17.65221177158023
-406,-242,-584,403887750,17.686876275728498
-353,-211,-557,403896930,17.735412080585427
-350,-209,-556,403897478,17.738323464438206
-344,-206,-555,403898573,17.744185137356776
-303,-187,-547,403906919,17.790962571118794
-289,-185,-543,403907488,17.79418552324563
-134,-137,-503,403916898,17.854184162242664
-129,-134,-502,403917453,17.857741839057628
-126,-126,-500,403917988,17.861181915735614
-107,-59,-480,403923726,17.898527399401353
-154,19,-442,403938901,17.988401188487188
-153,15,-447,403939457,17.99172861862984
-146,16,-451,403939992,17.994986482637426
-143,25,-449,403940550,17.998396946528327
-247,42,-462,403959896,18.107074735484044
-249,41,-473,403960453,18.11027859764781
-250,38,-479,403960988,18.113389951361942
